title,jobDescrib,companyName,companyIndustry,companyType,companyScal,companyTage,companyLocation,jobUrl
深度学习算法实习生, 岗位职责： 1.负责深度学习在计算机视觉领域的应用； 2.在团队积累的基础上，进一步根据实际问题在数学模型和网络结构上进行创新； 3.与整个科幻成真实验室一起进行发散式科研，一步步实现通用人工智能。 任职资格： 1.模式识别或人工智能相关专业硕士/博士毕业； 2.至少一年的人工智能图形/图像/音频领域项目研究经历； 3.至少熟悉PyTorch，TensorFlow，MxNet，Caffe等一种深度学习开源框架； 4.时刻对深度学习相关领域最新进展和最新思想深入掌握； 5.了解自然语言领域和强化学习领域的技术思想； 6.有实现通用性人工智能梦想者优先 ,聚力维度,互联网 游戏 软件,"民营企业
",50-150人, 工作环境好 有大神 学到东西多 下午茶 地铁沿线 ,北京,https://www.shixiseng.com/intern/inn_noec7l8whhw7?pcm=pc_SearchList
算法工程师, 工作职责 1)          运用数据挖掘和机器学习方法和技术，深入挖掘和分析海量业务数据，解决政府，企业真实场景下的安全威胁 2)          基于历史数据和实时数据的分析与策略优化，有效解决安全难题，以技术驱动公司成长，体现技术价值 3)          不断优化和完善算法和技术 4)          在专业杂志、论坛、峰会上代表公司发表人工智能在网络安全领域的研究成果 任职资格 1)          数学/通信/计算机专业硕士以上学历 2)          在统计学习，机器学习或深度学习等方面有过研究和实践 3)          有一定的C/Python编程能力 4)          有大数据工作经验或安全领域工作经验背景优先 ,六方云,互联网 游戏 软件,"民营企业
",50-150人, 有信仰 有文化 爱学习 爱客户 以奋斗者为资本 行业大牛云集 ,北京,https://www.shixiseng.com/intern/inn_giftkvkszszs?pcm=pc_SearchList
路径规划与决策算法实习生, 岗位职责： 1.  实现和优化自动驾驶卡车的决策与路径规划工作； 2.  对接上游感知团队和下游控制团队，从整个系统角度设计合适的planning模块，并对上下游提出需求。 岗位要求： 1.  有丰富的自动驾驶汽车相关路径规划与决策经验； 2.  了解基本机器学习算法； 3.  对于各种算法适合问题的scope有清晰认识，能选择适合的算法解决业务问题； 4.  优秀的沟通能力。 ,图森未来,互联网 游戏 软件,"民营企业
",500-2000人, 免费三餐 实习生管住宿 自有健身房 周末双休 技术大咖 工程师文化 ,北京市/北京,https://www.shixiseng.com/intern/inn_zfqcfaiqn9df?pcm=pc_SearchList
算法实习生 （北京）, 岗位职责: 机器学习、深度学习、强化学习等的建模，实现，实验。 任职资格: 1. 计算机、数学、自然语言处理、机器学习及相关专业； 2. 出色的代码能力：Linux开发，熟悉Python/Shell等脚本语言，对常用数据结构和算法有较为深刻的理解； 3. 算法知识：了解常用机器学习方法，对深度学习有了解的优先，熟悉深度学习或强化学习方法论的优先； 4. 优秀的分析和解决问题的能力，对挑战性问题充满激情； 5. 熟悉图卷积者优先，熟悉tensorflow等深度学习框架者优先； 6. 熟练阅读相关领域英文论文，并能实现相关算法的优先； 7. 能实习3个月或以上，每周至少4天，能尽快到岗者优先。 ,滴滴出行,互联网 游戏 软件,"民营企业
",2000人以上, 互联网 高逼格大厦 名企实习 各种福利 广阔平台 ,全国,https://www.shixiseng.com/intern/inn_fvvmjdye2zme?pcm=pc_SearchList
深度学习算法实习生," 岗位描述： 1、基于大数据分析和理解用户的行为； 2、负责广告、推荐相关算法的设计与实现； 3、探索前沿推荐算法，将优秀的算法应用到业务场景。 岗位要求： 1. 计算机/数学相关专业，本科及以上学历； 2. 熟悉深度学习基本算法，有较强的理论基础，熟悉常见的CTR预估模型； 3. 具有较强的编程能力，熟练使用python、shell, 熟悉tensorflow； 4. 善于分析和解决问题，较强的学习能力，良好的团队精神。 ",网易,互联网 游戏 软件,"民营企业
",2000人以上, 社保 福利多 氛围nice 办公室氛围好 同事好相处 ,北京,https://www.shixiseng.com/intern/inn_u2oezpuoguax?pcm=pc_SearchList
算法实习生（精品课）, 岗位描述 1. 熟练使用spark，hadoop等大数据处理框架对数据进行分析和处理 2. 熟练使用机器学习算法进行特征工程和算法建模，对实验数据进行处理和分析，发现现有系统和算法的不足，提出改进并推动实现； 3. 追踪算法前沿技术，探索将新技术应用于实际业务。 岗位要求 1. 正直诚信、有责任感、有激情； 2. 模式识别/人工智能/数学/计算机相关专业，硕士以上学历； 3. 熟练使用java，熟练使用spark，hadoop等大数据处理框架 3. 熟悉各种机器学习算法，深度神经网络模型，并掌握相关实现及优化方案； 4. 有广告系统，推荐系统实践经验者优先&semi 有Deep Learning实战经验者优先 5. 具有较强编程能力，熟练使用至少一种脚本语言（python/shell等），有java开发经验，熟悉linux开发环境。 6. 学习能力强，能独立分析并解决问题。 ,网易有道,互联网 游戏 软件,"民营企业
",500-2000人, 免费班车 轻松活跃 领导逗比 研发 行业经验丰富 有创意 员工食堂 互联网教育 ,北京,https://www.shixiseng.com/intern/inn_lhhj2c39ovwk?pcm=pc_SearchList
高性能计算实习生（C++）," 1，熟练使用Neon或者某一种DSP芯片指令进行硬件加速计算 2，对深度神经网络计算进行整理，优化关键模块 3，追踪前沿高性能计算算法，探索新技术应用于实际业务中   资格要求： 1，计算机科学与技术专业, 硕士及以上学历.  2，熟悉深度神经网络，多线程编程，精通C语言，熟悉Linux环境下编程 3，有充满激情的工作态度，能够在没有监督的情况下按质按量主动完成工作任务、团队协同作战能力强。 4，保证每周三天以上的到岗率，能够给出清晰的工作计划，能够按时完成工作任务。 5，有强烈的学习欲望，能够主动学习新知识。 6，有高性能计算硬件加速项目实践经验者优先.  ",网易有道,互联网 游戏 软件,"民营企业
",500-2000人, 免费班车 轻松活跃 领导逗比 研发 行业经验丰富 有创意 员工食堂 互联网教育 ,北京,https://www.shixiseng.com/intern/inn_viwpj7xbqm6t?pcm=pc_SearchList
机器学习算法实习生, 职位描述： 1. 针对图像处理、OCR、语音识别、语音合成、机器翻译、自然语言理解、计算广告、内容推荐等业务，开发机器学习算法原型系统，开展线上算法实验； 2. 对实验数据进行处理和分析，发现现有系统和算法的不足，提出改进并推动实现； 3. 追踪算法前沿技术，探索将新技术应用于实际业务。 资格要求： 1. 计算机或相关专业学历，有较多的程序开发经验； 2. 熟悉Linux，java和C/C++开发； 3. 有以下领域之一的背景：机器学习 / 数据挖掘 / 信息检索 / 自然语言处理 / 统计分析 / 图像处理 / OCR / 语音识别，有深度学习和神经网络模型经验者优先； 4. 良好的主动性、逻辑思维能力和沟通能力。 ,网易有道,互联网 游戏 软件,"民营企业
",500-2000人, 免费班车 轻松活跃 领导逗比 研发 行业经验丰富 有创意 员工食堂 互联网教育 ,北京,https://www.shixiseng.com/intern/inn_9qjhytoqejbw?pcm=pc_SearchList
图像识别算法实习生," 职位描述： 1，熟练使用opencv库进行图像或视频处理，与后端图像深度识别算法对接 2，具备丰富的python编程经验，熟悉linux 开发环境，熟练使用python和C语言进行图像识别 3，追踪前言算法，探索新技术应用于实际业务中 资格要求： 1，计算机科学与技术专业, 图像和视觉专业优先. 硕士及以上学历. 2，熟练使用opencv库进行图像或视频处理.  3，具备丰富的python编程经验，熟悉linux 开发环境.  4，熟悉图像语义识别、图像分割相关网络模型,如RNN, CNN等，熟悉tensorflow、caffe等工具使用。  5，有图像分割、目标检测的项目实践经验者优先. ",网易有道,互联网 游戏 软件,"民营企业
",500-2000人, 免费班车 轻松活跃 领导逗比 研发 行业经验丰富 有创意 员工食堂 互联网教育 ,北京,https://www.shixiseng.com/intern/inn_zbbrw7oyccch?pcm=pc_SearchList
NLP算法实习生," 岗位职责： 1. 利用自然语言处理技术和机器学习算法对文本数据进行挖掘分析；  2. 负责自然语言处理技术在机器翻译、自动批改、自动问答、人机对话、语义理解等方向上的应用研究； 3. 负责自然语言处理相关核心技术研发及前沿算法跟踪，根据产品需求完成技术转化，推动业务发展。 岗位要求： 1. 正直诚信、有责任感、有激情；  2. 计算机/模式识别/人工智能/数学相关专业，本科以上学历；  3. 实践过自然语言处理任务中的至少一种任务，包括但不限于分词、词性标注、命名实体识别、语言模型、句法分析、数据抓取、文本分类、文本检索、情感分析、自动问答、自动批改、自动摘要、机器翻译等；  4. 具有较强编程能力（熟悉C++/Java），熟练使用至少一种脚本语言（Python/Shell等）； 5. 熟悉面向文本的常见机器学习算法（逻辑回归、SVM、决策树、贝叶斯等）的原理与算法，以及CNN、RNN、LSTM、Sequence to sequence、GAN等模型者优先； 6. 熟悉Hadoop、Spark、Nutch框架者优先； 7. 有Tensorflow, Caffe2, Theano等深度学习框架与自然语言处理结合实际项目经验者优先； 8. 良好的英语阅读能力，学习能力强，能独立分析并解决问题 ",网易有道,互联网 游戏 软件,"民营企业
",500-2000人, 免费班车 轻松活跃 领导逗比 研发 行业经验丰富 有创意 员工食堂 互联网教育 ,北京,https://www.shixiseng.com/intern/inn_hnon7nwcun6f?pcm=pc_SearchList
算法实习生, 【工作内容】 1. 基于京东海量的用户和商家数据，应用机器学习算法，优化搜索排序 【任职要求】 1. 对机器学习、数据挖掘、深度学习等算法领域有扎实的基础和相关经验 2. 计算机、数学及相关专业研究生、博士生 3. 熟悉python、C++与Linux开发 4. 良好的沟通协调能力，较好的主动性和求知欲 5. 熟悉tensorflow、pytorch、caffe等学习框架优先 6. 熟悉强化学习及相关框架，或对其有强烈兴趣者优先 ,京东,互联网 游戏 软件,"民营企业
",2000人以上, 精英多多 团队实力强 锻炼自我 专业、活力、创造 AI 技术大牛坐镇 精英 nice氛围 创新 ,北京,https://www.shixiseng.com/intern/inn_5dulniimffq6?pcm=pc_SearchList
深度学习/自然语言处理(NLP)算法实习生, 岗位职责： 1. 负责地图搜索中的深度相关性模型、深度语义索引和强化学习排序引擎等领域的深度学习技术研发； 2. 负责地图个性化推荐系统的深度学习推荐引擎研发。 岗位要求： 1. 本科以上学历 2. 熟悉深度学习以及常见机器学习的算法，如CNN，RNN，GBDT等 3. 熟练使用Python和TensorFlow等常用深度学习工具 4. 熟练阅读相关领域英文论文并能实现 5. 拥有扎实的算法基础和良好的沟通合作解决问题的能力 6. 文本匹配、信息检索、推荐、广告领域进行过深入研究或发表过高质量论文者优先 7. 实习期3个月以上，每周至少4天，欢迎长期实习，尽快到岗者优先 ,滴滴出行,互联网 游戏 软件,"民营企业
",2000人以上, 互联网 高逼格大厦 名企实习 各种福利 广阔平台 ,全国,https://www.shixiseng.com/intern/inn_kparvzrdze5g?pcm=pc_SearchList
算法实习生, 职位描述：1、利用机器学习技术，改进今日头条新业务的推荐系统，提升用户体验； 2、主要工作包括：推荐模型改进，用户画像优化，文章特征优化等。 职位要求：1、具备强悍的编码能力，熟悉 linux 开发环境，熟悉Python和Go语言优先； 2、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情； 3、有扎实的数据结构和算法功底，熟悉机器学习、自然语言处理、数据挖掘中一项或多项； 4、对推荐系统、计算广告、搜索引擎相关技术有经验者优先； 5、至少实习3个月以上，出勤多以及可长期实习者优先。 ,字节跳动,互联网 游戏 软件,"民营企业
",2000人以上, 实习工资高 发展前景好 有挑战性 每日提供水果 正能量 知名度广 美味三餐 各种福利多多 不打杂纯干货 各种福利多多 ,北京,https://www.shixiseng.com/intern/inn_w8tvyaokxspi?pcm=pc_SearchList
语音算法测试实习生, 研发声学线 语音识别测试实习生 *每周至少5天，3个月以上 职位描述： 负责声学模型的实验、测试与结果分析。 任职资格： 1.本科及以上学历，有语音信号处理或语音识别背景的相关专业者优先&semi 2.熟悉linux环境，熟练使用shell、python、matlab脚本语言&semi 3.熟悉kaldi、pytorch者优先&semi 4.工作专注、耐心、细致、认真，办事有条理，考虑周到&semi 5.可近期入职，能长期实习者优先，实习期不少于三个月。 ,声智科技,互联网 游戏 软件,"民营企业
",150-500人, 免费水果零食 团队大牛多 文化开放 气氛好 行业研究 巨大成长空间 福利待遇好 高端人才合作 弹性时间 ,北京,https://www.shixiseng.com/intern/inn_8mgi8dryjoek?pcm=pc_SearchList
算法工程师实习生," 岗位职责： （1）按照产品需求实现算法； （2）对所需数据进行收集、整理、分析； （3）结合数据对算法进行优化，并做出合理评估； （4）参与新算法设计，配合算法的工程实现。 任职要求： （1）实习期4个月以上，每周不少于4天； （2）熟悉基本的机器学习算法（监督学习、无监督学习、特征提取等）； （3）熟悉基本的数据清理办法（PCA，归一化，数据平衡处理等）； （4）熟悉机器学习相关的python库（pandas, numpy, sklearn）； （5）熟悉 tensorflow, keras, pytorch 中的一种或者多种； （6）加分项：有分布式计算及数据处理的经验（hadoop，spark等）活跃的github贡献者。 ",清帆科技,互联网 游戏 软件,"民营企业
",50-150人, 注重实力 全职实习 节操少 轻松和谐 高成长企业 社会精英集中 环境好氛围好 创新有活力 学到知识 有留用机会 ,北京,https://www.shixiseng.com/intern/inn_t3q5cq2lqcmd?pcm=pc_SearchList
定位与高精度地图算法实习生," 岗位职责： 使用多源传感器（包括但不限于视觉与LiDAR）开发基于不同依据的高精度定位模块，用于自动驾驶中分米级别的高精度定位； 使用视觉和Lidar技术建立以上定位模块使用的高精度地图； 综合使用相关知识，完成大规模自动化的多源传感器标定（包括但不限于相机、LiDAR、IMU）。 任职要求：基础项（前三项至少满足一项） 了解计算机视觉中基本的几何知识； 了解常用vSLAM，VO/VIO或LiDAR SLAM算法，有实际动手或项目经验； 了解常用滤波算法，并可以灵活运用解决实际问题； 熟悉python, c++，有很强的动手能力； 加分项： 有计算机视觉或机器学习相关研究经验，有高水平论文发表； 参加kaggle比赛获得前十名者； 参加过ACM/ICPC等编程竞赛者取得优异成绩。 ",图森未来,互联网 游戏 软件,"民营企业
",500-2000人, 免费三餐 实习生管住宿 自有健身房 周末双休 技术大咖 工程师文化 ,北京市/北京,https://www.shixiseng.com/intern/inn_768fpcxywhvo?pcm=pc_SearchList
感知算法实习生（融合与预测方向）," 岗位职责： 将独立感知模块的输出统一并进行融合，得到适合后续路径规划模块的表示。 岗位要求（前三项至少满足一项）： 熟悉常见时间序列处理方法，有实际动手经验； 熟悉基于滤波和优化的状态估计算法，并可以灵活运用解决实际问题； 熟悉基于机器学习的行为预测和轨迹预测方法； 良好的编程能力，熟悉python, c++，掌握常见的算法和数据结构知识。 加分项： 有多传感器融合或轨迹预测研发经验； 参加kaggle比赛获得前十名者； 参加过ACM/ICPC等编程竞赛者取得优异成绩。 ",图森未来,互联网 游戏 软件,"民营企业
",500-2000人, 免费三餐 实习生管住宿 自有健身房 周末双休 技术大咖 工程师文化 ,北京市/北京,https://www.shixiseng.com/intern/inn_bkvcgbiwhk91?pcm=pc_SearchList
AI研究实习生, 一、工作职责： 1、机器学习算法的研发，包括但不限于NLP、推荐系统、CV等 2、垂直领域机器学习解决方案开发，包括但不限于：工业、金融、医疗、安全 3、机器学习前沿算法跟进与研发，并发表高水平论文； 4、机器学习算法在实际应用领域的性能优化。 二、任职要求： 1、熟练掌握Python等编程语言； 2、熟练使用至少一种机器学习工具，如TensorFlow、PyTorch、MXNet、XGBoost等； 3、对数据有敏感的嗅觉，能从数据中挖掘有价值的信息； 4、具有较强算法实现能力，发表过顶会论文或有比赛获奖经验者优先；   ,滴滴出行,互联网 游戏 软件,"民营企业
",2000人以上, 互联网 高逼格大厦 名企实习 各种福利 广阔平台 ,全国,https://www.shixiseng.com/intern/inn_azbkradlwj02?pcm=pc_SearchList
人工智能研究与应用实习生, 求职要求： 本岗位为人工智能基础研究与智能交通出行业务相结合，探索未来智慧城市、智能交通等业务的痛点和问题，并利用先进等AI、人工智能技术进行建模和解决。 希望该实习岗位求职者不仅有扎实等人工智能技术背景，同时具有极其敏感等业务感知和问题发现能力，能够发现当前业务的漏洞和痛点。 因此，希望求职者在投递简历的同时，能够附上一份研究计划，如希望针对当前智慧出行或智能交通业务下的某个问题进行研究或改进，预计采用什么智能模型，解决什么问题或痛点。 职位描述： 1、机器学习算法的研发，包括但不限于NLP、推荐系统、CV等 2、垂直领域机器学习解决方案开发，包括但不限于：工业、金融、医疗、安全 3、机器学习前沿算法跟进与研发，并发表高水平论文； 4、机器学习算法在实际应用领域的性能优化。 ,滴滴出行,互联网 游戏 软件,"民营企业
",2000人以上, 互联网 高逼格大厦 名企实习 各种福利 广阔平台 ,全国,https://www.shixiseng.com/intern/inn_clp2matxuddr?pcm=pc_SearchList
机器学习算法工程师, 工作职责： 1、为产品应用提出人工智能解决方案和模型； 2、人工智能技术的工程化； 3、对话场景下的意图识别、智能搜索、个性化推荐算法研究及实现 任职要求： 1. 有数据分析挖掘相关工作经验；参与过完整的数据采集、整理、分析、挖掘工作； 2. 有机器学习、深度学习，大规模机器学习平台，贝叶斯方法，强化学习、数据挖掘、统计分析、推荐等算法基础，深刻理解常用的概率统计、机器学习算法； 3.有大规模分布式系统工程经验者优先； 4.熟练掌握信息抽取、命名体识别、中文分词、文本分类/聚类等技术； 5.能够熟练使用 Hadoop、Spark、ElasticSearch 等工具者优先； 6.熟悉TensorFlow深度学习框架优先 ,充电了么,互联网 游戏 软件,"民营企业
",50-150人, 在线教育 专注上班族职业技能提高 AI人工智能 靠谱BOSS 有梦想 高人气创始人 Loft办公 ,北京,https://www.shixiseng.com/intern/inn_fhoq3h9exnlf?pcm=pc_SearchList
推荐算法工程师, 工作职责： 1.负责推荐算法研发，通过算法优化提升整体推荐的点击率、转化率。 2.针对场景特征，对用户、Item信息建模抽象业务场景，制定有效的召回算法；同时从样本、特征、模型等维度不断优化预估排序算法。 任职要求： 1.扎实的机器学习基础，能够运用LR、GBDT、FM等传统模型解决实际的业务问题，有深度学习主流模型具体项目实践经验优先； 2.熟悉hadoop、spark等常用的大数据处理平台，熟悉python、C++、scala等至少一门编程语言； 3.有推荐/广告/搜索相关的算法经验优先； 4.熟悉常用的自然语言处理、机器学习、数据挖掘算法，并有相关项目经验； ,充电了么,互联网 游戏 软件,"民营企业
",50-150人, 在线教育 专注上班族职业技能提高 AI人工智能 靠谱BOSS 有梦想 高人气创始人 Loft办公 ,北京,https://www.shixiseng.com/intern/inn_jcprplrpbrvk?pcm=pc_SearchList
算法工程实习生ZP1912249377, 工作内容： 用户增长营销方向，挖掘海量用户行为数据，精准刻画用户画像，构建ctr、个性化推荐等模型 任职资格： 1. 计算机、统计相关专业； 2. 熟悉python、sql； 3. 有一定的机器学习或者深度学习理论基础； 4. 有强烈的上进心和责任感，有良好的团队合作意识； ,京东数科,互联网 游戏 软件,"民营企业
",2000人以上, 科技公司 金融服务 实习留用机制 福利丰富 团队年轻 ,北京,https://www.shixiseng.com/intern/inn_y4ixxfsdqmja?pcm=pc_SearchList
AI算法实习生-ZP1912063475," 工作内容： 1、负责深度学习应用的开发及实现。 2、负责时空数据及数据驱动优化等领域提供模型构建、定制和优化。 3、跟进业界深度学习的研究成果，开发/提升相应的算法任务。 任职资格： 1、本科或以上学历，计算机等相关专业。 2、熟悉python语言。 3、至少熟悉一种深度学习的开源框架，如TensorFlow, PyTorch等。 4、有良好的编程习惯, 具有较强的自我驱动能力和足够的自信心。 ",京东数科,互联网 游戏 软件,"民营企业
",2000人以上, 科技公司 金融服务 实习留用机制 福利丰富 团队年轻 ,北京,https://www.shixiseng.com/intern/inn_d5slcizproku?pcm=pc_SearchList
算法实习生, 工作内容： 1、参与AI平台整体框架设计； 2、参与平台内算法的设计实现（包含但不限于：传统机器学习模型、NLP、视觉等），训练与调优； 3、提炼整合实际项目中的AI算法，将AI算法模块化，线上化。 任职资格： 1、计算机或相关专业，硕士学历； 2、掌握常用传统机器学习算法，掌握深度学习DNN/CNN/RNN ，具有一定的实际项目经验； 3、熟悉以下开发框架中的一个：tensorflow/Caffe/Tensorflow/PyTorch/SparkML等； 4、掌握一门脚本语言（Python、Shell等) ； 5、善于解决问题和分析问题，有强烈的上进心和求知欲，较强的沟通能力和学习能力。 ,京东数科,互联网 游戏 软件,"民营企业
",2000人以上, 科技公司 金融服务 实习留用机制 福利丰富 团队年轻 ,北京,https://www.shixiseng.com/intern/inn_rjbainp8wolr?pcm=pc_SearchList
视觉算法实习生," 工作内容： 工作内容： 1、研究与实现计算机视觉相关的算法，包括但不限于目标检测、图像分割、目标跟踪、语义分析、GAN、OCR等； 2、跟踪国内外计算机视觉算法最新研究成果，用于现有项目优化； 3、协作组内完成算法模型开发及训练。 任职资格： 任职资格： 1、计算机视觉、图像处理、机器学习、计算机、数学等相关专业硕士及以上学历； 2、熟练掌握C++/C/Python语言，精通opencv,有较强的工程实现能力； 3、具有丰富的深度学习模型的训练和调试经验，至少熟悉以下几种深度学习框架之一：TensorFlow/Caffe/Pytorch； 4、有实际项目经验者或者相关竞赛获得者优先； 5、良好的科研能力，有成果发表在国际顶刊者优先。 ",京东数科,互联网 游戏 软件,"民营企业
",2000人以上, 科技公司 金融服务 实习留用机制 福利丰富 团队年轻 ,北京,https://www.shixiseng.com/intern/inn_qf0g9znu2ubn?pcm=pc_SearchList
视觉算法实习生, 岗位职责： 1. 研究基于单目视觉的2D 到3D转换。  2. 研究包括但不限于车辆/行人的距离/速度/加速度估计，静态环境的建模。  任职要求： 1.熟悉 state-of-the-art 的视觉 SLAM 和 VIO 算法。  2. 熟悉多传感器融合框架。  3. 有机器学习/深度学习背景者优先。  4. 理论基础扎实，熟悉多视图几何，卡尔曼滤波等原理。  5. 动手能力强，扎实的 C/C++ 算法实现能力。  6.保证三个月以上实习时间 ,momenta,互联网 游戏 软件,"民营企业
",150-500人, 氛围和善 发展迅速 ,北京,https://www.shixiseng.com/intern/inn_rlk5trpzjgdz?pcm=pc_SearchList
深度学习平台研发实习生, 岗位职责： 1. 实习期间将参与前沿的深度学习模型复现、优化工作 2. 参与分布式计算框架功能开发、优化工作 岗位要求 1. 计算机及相关方向在校学生，本科及以上学历 2. 熟悉多线程编程，内存管理，设计模式，具有良好的编程习惯 3. 具备计算机视觉或深度学习相关开发经验 4. 需承诺至少为期三个月、每周三天以上的实习时间 优先选项： 1. 计算机编程比赛、机器学习相关竞赛经验者优先 2. 有模型压缩/模型量化/梯度压缩等相关经验者优先 3. 有TensorFlow/Caffe/MXNet/PyTorch等机器学习框架使用、开发经验者优先 ,momenta,互联网 游戏 软件,"民营企业
",150-500人, 氛围和善 发展迅速 ,北京,https://www.shixiseng.com/intern/inn_l4lwybgw16yn?pcm=pc_SearchList
软件实习生," 工作职责:  负责计算机视觉相关的技术、系统、产品的研发工作，包括但不限于：图像识别、图像分类标注、图像质量评价、图像处理等        职责要求:  掌握计算机视觉和图像处理基本算法  了解机器学习基本算法，如分类、回归、聚类、概率模型等  熟悉和掌握C/C++和脚本语言编程（如Shell, Python, Perl等）  具有良好的沟通能力和良好的团队合作精神     需要每周至少能工作4天  ",石头科技,互联网 游戏 软件,"外资企业
",150-500人, ,北京,https://www.shixiseng.com/intern/inn_uovir8sizksb?pcm=pc_SearchList
策略算法研究工程师实习生, 【岗位职责】 1. 与已有团队合作，研发量化策略 2. 针对金融市场多源异构数据，设计并推进模型持续创新 3. 以统计、模拟方法精确衡量模型表现，并尝试改进。 4. 与交易系统开发团队协作，部署模型到生产环境   【岗位要求】 1. 计算机、金融、数学或相关专业本科及以上学历（含在读），有机器学习竞赛经验，发表人工智能、机器学习、数据挖掘领域顶级会议论文者优先。 2. 扎实的编程能力，至少掌握Python/C++ 或者同等水平的语言中的一种。 3. 熟机器学习、数据挖掘，对某类算法有较为深刻的理解，具备一定实践经验 4. 具有强大的学习能力，研究逻辑，和创新意识，无障碍阅读英文文献 5.2021年、2022年毕业生优先考虑 我们提供： 1. 浓厚的研究氛围。你将会在专业的指导下，根据个人兴趣以及特长参与一个或多个技术项目，例如互联网数据的大规模爬取，特征构造，模型选择，神经网络设计，以及上述项目的高效代码实现 2. 弹性的工作时间及绩效管理。 3. 毗邻北大、清华的办公地点，交通便利，优雅的工作环境，不出差，丰富的下午茶 4. 优厚的实习生待遇（300RMB-800RMB/天）以及留用机会       正仁量化科技有限公司是一家研究型的科技企业，创始人均是来自北京大学，清华大学，浙江大学的人工智能、机器学习领域资深研究学者，研究成果得到业内广泛认可，天使轮估值超过2亿元人民币。公司致力于通过不断探索研究最前沿的人工智能技术，帮助二级市场量化投资基金取得强大的技术优势，从而获得稳定高额的收益。       如果你对如何在金融市场中运用机器学习这一人工智能领域中最具挑战性和对抗性的课题怀有浓厚兴趣，欢迎加入正仁量化科技的大家庭。我们积极营造以人才为本的研发环境，让技术人员专注深入地研究精妙有效的前沿理论，开发优雅稳定的工程代码，在实践中打磨技术、扎实积累，在交流中启发灵感、传承智慧，与公司一同成长。 ,正仁量化,互联网 游戏 软件,"民营企业
",15-50人, ,北京,https://www.shixiseng.com/intern/inn_gq3ekh1r0u4d?pcm=pc_SearchList
无人车感知算法实习生, 任职要求： 1、   具有计算机视觉、模式识别、机器学习、深度学习等相关专业，研二、研三均可。 2、   在基于相机的物体检测、识别、跟踪（object detection、recognition、tracking）；场景分割、理解（scene segmentation、parsing）、高精度定位（Visual SLAM，Structure from Motion，Visual Odometry）、立体视觉（Stereo Vision，structured light，ToF等三维成像原理）等领域具有研发经验为佳 3、   具备较好的编程能力，熟练掌握C/C++等编程语言，有Linux下编程开发经验为佳 4、   了解图像识别领域的常用工具如OpenCV/Matlab等 5、   了解高性能运算加速工具如 Neon 以及 GPGPU 技术如 GLES，CUDA和OpenCL 等 6、   具备无人车相关技术研发经验者优先 7、   具备较好的沟通表达能力和团队合作意识 ,慧拓智能,汽车 机械 制造,"民营企业
",50-150人, 拥抱变化 累积专业经验 潜力人 不定期下午茶 热情团队 无人车 ,北京市/北京,https://www.shixiseng.com/intern/inn_hrlap7agt6k7?pcm=pc_SearchList
FPGA工程师, 岗位职责 根据产品需求以及系统方案，负责设计、开发、验证LTE基带物理层/数字中频/通信接口等方面的FPGA模块。 岗位要求 1、熟悉XILINX/ALTERA FPGA内部结构，熟悉相关开发工具(Vivado/ISE/Quartus II/ synplify/ModelSim等)和流程； 2、熟练掌握VHDL/Verilog语言编程，具有较为复杂的逻辑设计经验； 3、熟练使用示波器、逻辑分析仪、CHIPSCOPE等测试分析工具； 4、具有FPGA系统开发全局流程经验，有大型FPGA开发经验者优先； 5、具有Zynq 7000/K7系列FPGA和Vivado开发工具开发经验的优先； 6、熟悉CPRI、SRIO等高速接口； 7、熟悉CFR/DPD算法的优先； 8、具有责任心和团队合作精神，良好的独立工作能力； 9、较强的英文读写能力。 ,阳光凯讯科技,电子 通信 硬件,"民营企业
",150-500人, 自主创新 科技报国 ,北京,https://www.shixiseng.com/intern/inn_v8tuebziznmv?pcm=pc_SearchList
数据挖掘实习,  数据建模、数据挖掘、数据分析（统计学、数学、计算机、生物统计等相关专业背景） 1. 有数据分析、数据挖掘、数据可视化相关项目经验； 2. 熟悉常用数据挖掘算法（如分类、聚类、回归、关联规则、神经网络等）及其原理，并具备相关项目经验； 3. 熟练使用SQL访问和处理数据系统中的数据，掌握R语言\Python等任意一种数据分析语言； 4. 熟悉常用分布式计算和存储框架hadoop/HDFS/Hive/Spark等，具备相关项目经验优先； 5. 对时空数据、轨迹数据、地理信息数据感兴趣及有经验者优先； 6. 配合大数据平台，对于上线模型进行工程化代码实现或建议； 根据业务形态和分析，逐渐积累可供业务产品使用的数据模型逻辑，推进产品实施，确保产品不断完善； ,彩虹无线,互联网 游戏 软件,"民营企业
",50-150人, 我们气氛好 生日节日福利 清华北大圈 丰富带薪假期 高端人才合作 外国人多 工作轻松自由 各种福利多多 不定期聚会 地铁直达 ,北京,https://www.shixiseng.com/intern/inn_und1qahqjqke?pcm=pc_SearchList
