title,jobDescrib,companyName,companyIndustry,companyType,companyScal,companyTage,companyLocation,jobUrl
测试工程师（校招/实习）, 岗位职责: 1、负责贪吃蛇大作战或会玩APP的测试： 功能完整性、系统性能、高可用性、前端界面用户体验以及兼容性等； 设计模拟测试场景、测试报告汇总等日常测试工作，确保产品发布的质量； 2、能够协助进行测试流程优化以及自动化，提供工作效率，关注用户体验，对产品需求，交互进行质量评估。   岗位要求： 1、有测试经验； 2、熟悉常用的各种测试工具，如：测试管理工具、自动化测试工具、性能测试工具，且有项目应用经历； 3、有存储平台(文件系统)测试经验，有自动化脚本（Bash、Python等脚本语言）开发经验者优先； 4、良好沟通和团队协作能力，工作踏实，认真负责，能够承受较强压力。 ,微派网络,互联网 游戏 软件,"民营企业
",50-150人, 发展潜力大 大牛多 有成长 ,武汉,https://www.shixiseng.com/intern/inn_8hlti57ba9da?pcm=pc_SearchList
销售顾问, ▲岗位职责： 1、提供优质的客户资源，精准定位的客户群体（不用外出） 2、通过网络与客户进行沟通，为客户提供理财服务 3、帮助客户了解公司及公司的产品达成合作意向 4、积极配合部门领导完成团队业绩 ▲职位要求： 1、专科以上学历，金融、财会、市场营销相关专业或工作经验者优先 2、计算机操作熟练，有一定的网络知识基础 3、具备“客户为先”的服务精神，一切从帮助客户、满足客户角度出发 4、具有较强的团队合作精神，能承受一定的工作压力，敢于挑战自己，挑战高薪 5、热爱工作，敬业、勤恳，乐于思考，具有自我发展的主观愿望和自我学习能力 6、可接收应届生、实习生，入职后有带薪系统专业培训 ▲工作时间： 周一至周五：9：00-17：30 午休：11：30-13：30 周末双休，国家法定节假日公休 ▲福利待遇： 1、每周三公司免费提供下午茶，团队自行组织活动 2、每月员工大型活动和不定期聚餐，年终奖，节假日、福利补贴 3、合理的福利待遇=基本工资+绩效奖金+带薪年假+全勤+房补+员工活动 4、开放自由人性化，公司氛围开放、灵活、节奏有张有弛，一群90后的共同成长 5、可接收应届生、实习生，专业零基础培训，公司提供带薪岗前培训 ▲晋升路线： △投资顾问—储备管理—见习经理—投资经理—见习总监—投资总监 公司为社会培养优秀的管理人员，为员工提供晋升机会，给员工规划更好的职业发展！ ▲工作地点： 湖北省武汉市洪山区软件园中路光谷E城E1栋302室 乘车路线：软件园中路下车（乘坐362、759、586、327即可到达） 如应聘者有意向，可将您的个人简历通过站内投递（请勿重复投递），如果简历初审合格，我们会在1个工作日内与您取得联系。 ,圣世玄德,互联网 游戏 软件,"民营企业
",50-150人, 发展机会多 弹性工作 节日福利 周末双休 环境轻松 气氛活跃 住房补贴 绩效奖金 带薪年假 收入不封顶 ,武汉,https://www.shixiseng.com/intern/inn_nimaepdeyayx?pcm=pc_SearchList
游戏开发工程师（校招/实习）, 【岗位职责】 1、C#客户端程序相关模块的设计和编码 ； 2、基于Unity3D引擎的功能实现 ； 3、IOS和Android平台的跨平台开发 。 【任职资格】 1、热爱游戏，热衷开发，乐于接受有挑战性的任务 ； 2、本科（含）以上学历，了解计算机图形学相关算法，数据架构和算法基础扎实 ； 3、熟悉游戏客户端结构，良好的面向对象编码习惯 ； 4、有较的主动性和执行力，良好的团队意识、学习能力较强 。 ,微派网络,互联网 游戏 软件,"民营企业
",50-150人, 发展潜力大 大牛多 有成长 ,武汉,https://www.shixiseng.com/intern/inn_o7eu6ay09vqv?pcm=pc_SearchList
软件销售实习生/管培生, 1）专业不限，计算机相关专业或者有IT相关基础者优先； 2）负责公司销售产品的推广和销售（信息安全类软件产品，主要面向企业型客户）； 3）开拓新市场、新客户，增加产销售范围； 4）负责所在区域或行业的销售信息的收集和分析； 5）热爱销售，乐意与人沟通交流，想在IT行业长期发展 一、以上岗位北京、上海、武汉、合肥、南京、成都、广州各区域都有招聘，北京、上海可提供住宿。 二、提供专业的岗前产品培训，意在培养技术型销售； 三、实习1个月后可开实习证明，实习优异者优先入职 四、一周至少三天以上实习时间，可持续实习三个月以上，可长期实习者优先 ,中软,互联网 游戏 软件,"股份制企业
",2000人以上, ,北京,https://www.shixiseng.com/intern/inn_2csncakuvvgg?pcm=pc_SearchList
抖音快手文案编辑, 岗位职责 1、配合编写脚本完成公司的视频需求； 2、提炼结合产品卖点，独立思考视频呈现逻辑并撰写； 3、经常查看游戏类视频，挖掘题材，把握视频风格； 岗位要求 1、专科以上学历，影视广告，文案策划，电视编导等相关专业优先； 2、思路清晰，有良好的逻辑思维能力，写作能力，创新能力，沟通能力，具备很强的文字功底和提案能力； 3、优秀的团队合作精神，责任心强，有工作激情和事业心，吃苦耐劳； 4、具备较强的影视项目前期策划，挖掘题材，脚本文案撰写能力，能独立完成视频项目创意策划与脚本攒写，把握视频风格。 5、熟悉LOL，王者荣耀，吃鸡等主流游戏 ,光子游云,互联网 游戏 软件,"民营企业
",15-50人, 游戏专家 视频制作 文化创意 经验丰富 晋升空间 成长体系 ,湖北/武汉,https://www.shixiseng.com/intern/inn_zwxo3zirr8yw?pcm=pc_SearchList
韩语翻译实习生, 此岗位为线下实习，需要坐班办公 【岗位要求】： 1.大学本科韩语专业，有某一特长翻译领域； 2.一周能保证三天以上出勤； 3.能够保证翻译质量，按时交稿； 4.有相关字幕组或者相关语言类工作经验的优先。 【职位要求】： 1. 服从组织安排且自主驱动力强大，做个勤劳的小蜜蜂。 2. 超爱欧美or日韩多元素文化，熟练掌握日语，并能够独立完成该语言视频内容的常规听译及笔译。 3. 翻墙小能手，能够轻松玩转多款VPN。 ,人人视频,互联网 游戏 软件,"民营企业
",50-150人, 免费水果 双休不打卡 入职五险一金 年度旅行 免费班车 零食无限量 注重潜能 互联网思维 海外国际 ,武汉,https://www.shixiseng.com/intern/inn_11grfrznffko?pcm=pc_SearchList
软件开发实习生, 岗位职责： 机器人软件开发，调试； 任职要求： 1.机械电子，机器人，自动化等专业方向； 2.有一定的C++编程经验，会使用QT； 3.熟悉ROS编程的优先考虑。 4.实习至少3个月，每周4-5天； ,库柏特,互联网 游戏 软件,"民营企业
",50-150人, 高精尖 有活力 大咖云集 弹性工时 晋升空间 福利健全 季度出游 毕业可转正 open老板 青春团队 ,武汉,https://www.shixiseng.com/intern/inn_ppouf9wpep8p?pcm=pc_SearchList
课件资料审核员, 【工作内容】 根据标准，在规定时间内催促合作方完成课件，对课件进行审核、校正，并与合作方沟通修改。 对视频审核，并提出修改意见。 【岗位要求】 文本校正能力：修改病句、错别字 认真负责，积极按时完成分配工作 每周保证3天及以上，持续时间1个月以上 #了解视频剪辑、烘焙、料理者优先# ,下厨房,互联网 游戏 软件,"民营企业
",50-150人, 团队给力 实习生 充满活力 员工午餐 学习型 段子手的天堂 老板接地气 气氛好 优秀新人培训 都是好人 ,,https://www.shixiseng.com/intern/inn_hn0vmfpuxa4w?pcm=pc_SearchList
运营专员, 工作内容： 1，负责公司项目在校园的运营，宣传活动策划，推广； 2，礼拜天配合公司进行校园宣传。 任职要求： 1，对新技术有浓厚的兴趣，喜欢钻研，学习，交流； 2，擅长沟通交流，表达能力强，性格开朗，有相应朋友圈子优先。 ,充电了么,互联网 游戏 软件,"民营企业
",50-150人, 在线教育 专注上班族职业技能提高 AI人工智能 靠谱BOSS 有梦想 高人气创始人 Loft办公 ,北京,https://www.shixiseng.com/intern/inn_yiomhz46daqx?pcm=pc_SearchList
网络安全研究实习生, 岗位职责： 1、协助安全研究员进行大数据、云计算、物联网、5G及网络安全材料收集及整理工作； 2、协助安全研究员准备会议演讲、项目答辩、技术交流等事项的材料准备工作（包括英文材料）； 3、协助安全研究员做实验验证、学术论文、研究报告的工作。   任职要求： 1、信息安全、网络安全、计算机相关专业优先； 2、了解安全技术发展趋势，关注网络安全新技术及应用； 3、有论文发表经历和科研项目经历优先； 4、英语六级水平优先。 ,安天移动安全,互联网 游戏 软件,"民营企业
",150-500人, 免费零食 班车 每天下午茶 优美环境 水果咖啡 ,武汉,https://www.shixiseng.com/intern/inn_clkjlpu1eglt?pcm=pc_SearchList
护眼产品渠道经理管培生, 【职位描述】 负责智能护眼灯具产品的销售推广、渠道管理工作，包括： 1.合适经销渠道的选定、日常管理； 2.对终端销售人员进行明基产品知识性能、卖点等培训； 3.配合产品经理制定区域销售政策、推广方案并执行等。 【职位要求】 1.本科及以上学历，CET-4，专业不限，理工科尤佳； 2.关注智能灯具产品最新发展趋势，对产品市场有所了解； 3.制定目标能力及执行力强，策划、沟通、整合资源能力强； 4.校园活动及社会实践经验丰富者优先考虑； 5.能配合公司轮岗培训安排。 ,明基BenQ,互联网 游戏 软件,"民营企业
",150-500人, 发展机会 工资环境好 大集团背景 行业领先 各种活动 ,苏州,https://www.shixiseng.com/intern/inn_ay70shuxqp2u?pcm=pc_SearchList
财经文员, ▲岗位职责： 1、负责撰写财经信息、投资理财等相关文章（有基础模板和专业培训）； 2、负责撰写投资理财相关文章并进行网络推广； 3、积极配合各部门工作，完成领导安排的工作任务。 ▲职位要求： 1、专科以上学历，中文、传播学、新闻学、广告学等相关专业优先； 2、具备敏锐的创作嗅觉和精准的创意表现力，独立思考和分析能力； 3、热爱互联网推广行业、对投资理财有一定的兴趣。 ▲工作时间： 周一至周五：9：00-17：30 午休：11：30-13：30； 周末双休，国家法定节假日公休。 ▲福利待遇： 1、每周三公司免费提供下午茶，团队自行组织活动； 2、每月员工大型活动和不定期聚餐，年终奖，节假日、福利补贴； 3、合理的福利待遇=基本工资+绩效奖金+带薪年假+全勤+房补+员工活动； 4、开放自由人性化，公司氛围开放、灵活、节奏有张有弛，一群90后的共同成长； 5、可接收应届生、实习生，专业零基础培训，公司提供带薪岗前培训。 ▲晋升路线： 公司为社会培养优秀的管理人员，为员工提供晋升机会，为员工规划更好的职业发展！ ▲工作地点： 湖北省武汉市洪山区软件园中路光谷E城E1栋302室 乘车路线：软件园中路下车（乘坐362、759、586、327即可到达）   如应聘者有意向，可将您的个人简历通过站内投递（请勿重复投递），如果简历初审合格，我们会在1个工作日内与您取得联系。 ,圣世玄德,互联网 游戏 软件,"民营企业
",50-150人, 发展机会多 弹性工作 节日福利 周末双休 环境轻松 气氛活跃 住房补贴 绩效奖金 带薪年假 收入不封顶 ,武汉,https://www.shixiseng.com/intern/inn_3uc4blvl34mw?pcm=pc_SearchList
Java开发实习生, 开发语言：Java 实习方式：导师一对一培训，在项目中成长。 实习周期：至少3个月。 实习津贴：100元/天，宿舍、食堂提供。 目标人选：大三、大四、研究生全级，保证周出勤至少4个工作日。计算机/软件工程等相关专业。 长期有实习生缺口，欢迎随时骚扰！ 优势：可以系统性学习Java开发全流程知识，可参与项目开发，有实践经验，实习结束可开具实习证明，表现优秀者可成为公司正式员工。 ,虹信服务,电子 通信 硬件,"国有企业
",2000人以上, 人性化工作环境 福利待遇好 提供两餐 导师带教培训 ,武汉,https://www.shixiseng.com/intern/inn_abculykjozgh?pcm=pc_SearchList
动画设计师, 工作职责 1、根据项目需要，负责汽车仪表、中控界面的开关机动画、主题模式转场动画、内部迁移跳转动画设计。 任职要求 1、熟练使用AE，C4D，Photoshop，3D max，Maya等动画设计制作软件；良好的审美能力和美术功底。 2、具备良好的团队精神好和高度责任感，工作严谨认真、善于沟通，能承受压力。 ,光庭信息,互联网 游戏 软件,"股份制企业
",500-2000人, 班车 培训体系 待遇优厚 高效团队 导师帮扶 晋升机会多 商业体检 ,武汉,https://www.shixiseng.com/intern/inn_tjvlxtzklvx4?pcm=pc_SearchList
得到大学助教, 岗位描述： 1、负责得到大学的招生工作，学员信息统计； 2、协助班主任做线上、线下课程的组织和筹备； 3、负责得到大学教务处流程事项的处理。 任职要求： 1、本科以上应届毕业生，不限专业； 2、沟通协调能力强，形象好，细致认真； 3、工作地点在：北京、深圳、广州、杭州、成都、上海、青岛、郑州、武汉、西安、昆明，可长期在其中一个城市工作。 简历中请注明希望应聘的城市 ,罗辑思维 得到,互联网 游戏 软件,"民营企业
",150-500人, 地段好 大咖云集 开放自由 福利极好 ,北京市/北京,https://www.shixiseng.com/intern/inn_fe61wr0kvijh?pcm=pc_SearchList
管理培训生（运营管理方向）, 管理培训生（运营管理方向）—全国各地，可根据意向区域安排 1. 熟悉门店运营知识，了解影响门店营收、毛利、利润的不同因素，学习人员管理技 能，参与门店的各类推广活动等； 2. 协助区域运营经理跟进运营管理和落地执行； 3. 对运营部门人员的工作业绩进行数据统计，并作分析报告； 4. 需拥有C1驾照； 5. 全日制本科及以上学历，2020年毕业生，专业不限。 管培生亮点： 1、高管带教：提升专业深度，拓展专业广度，多维度的职业发展规划指导 2、赴美学习：每年有机会赴全球最大的租车公司Enterprise学习 3、业界最专业的知识技能培训 4、跨部门沟通：跨部门多渠道沟通学习，全方位了解公司 5、行业内极有吸引力且远优于行业平均水平的薪酬福利 6、开放愉悦的工作环境和氛围，丰富多样员工活动 ,一嗨租车,互联网 游戏 软件,"民营企业
",2000人以上, 汽车租赁 管理规范 成长机会多 入职五险一金 快速成长空间 ,广州,https://www.shixiseng.com/intern/inn_na2q9la7yb5r?pcm=pc_SearchList
英语数据标注, 岗位职责： 1、接触人工智能最基础数据，充分理解数据标注的背景和要求，通过平台和工具语音数据进行标注转写等； 2、对英语语项目标注与审核，灵活掌握每个项目的标准规范； 3、协助完成项目的质检和交付，协助总结各项目的质检结果； 4、参与新项目的测试标注、配合规则培训师相关工作。 任职要求： 1、英语专6及专6以上； 2、认真、细心，能够对照规范，及时发现错误； 3、工作踏实努力，具备较强的学习理解能力和接受新事物的能力； 4、具有较强的责任感和抗压能力，良好的沟通能力及团队合作精神； 5、对AI行业充满热情、欢迎应届毕业生 ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_un0as3uu9kjr?pcm=pc_SearchList
设计师, 1. 负责产品修图美化，设计、改版、更新。 2. 配合美工完成基本的主图、详情页、活动页面等工作。 3.负责客户及系统内的广告和专题的设计； 4. 结合商品的特性制作图文并茂、有美感、有吸引购买力的详情页排版。 4. 制作产品banner及简单的活动图片。 5.负责店铺天猫店、京东店、淘宝店以及其它购物网站。 6、其他与美术设计相关的工作。 任职要求： 1、会使用Photoshop，及相关美化图片软件； 2、有美术基础和良好的创造力，很好的搭配色彩； 3、具备良好的沟通能力和团队精神及学习能力； 4、相关专业优先考虑，可接受应届毕业生； ,靓妙实业,互联网 游戏 软件,"民营企业
",50-150人, 同事热情 仪表 员工期权 高配 超强团队 80/90多 精英team 强力的培训体系 高端职位 优秀实习环境 ,上海,https://www.shixiseng.com/intern/inn_fqfhnvrp0agj?pcm=pc_SearchList
文员实习生, 1、前台来访接待； 2、信息登记汇总； 3、相关行政销售报表处理； 4、基本行政人事事务工作； 任职要求： 1、办公软件使用熟练，包括office \excel\PPT; 2、工作细心、耐心、有责任心； 3、沟通表达良好，形象健康； ,靓妙实业,互联网 游戏 软件,"民营企业
",50-150人, 同事热情 仪表 员工期权 高配 超强团队 80/90多 精英team 强力的培训体系 高端职位 优秀实习环境 ,上海,https://www.shixiseng.com/intern/inn_uofhghnqg7ad?pcm=pc_SearchList
出纳实习生, 1）负责公司电话接转、传真及信件收发、文档复印等工作；  2）负责各类办公文档、商务文档、合同协议的录入、排版、打印；  3）公司考勤管理；  4）按照要求完成固定资产的进、出、存；  5）公司各类会务支持、协调安排会议室；  6）保洁阿姨工作的管理，确保办公环境整洁；  7）公司各类活动的支持协调工作；  8）新员工入职的管理及初级培训。  9）体验中心引导和培训工作  任职要求：  1）大专及以上学历，能熟练使用计算机，熟悉OFFICE办公软件；  2）待人热情、处事大方、得体、工作细心严谨、有责任心、语言表达能力较强； ,靓妙实业,互联网 游戏 软件,"民营企业
",50-150人, 同事热情 仪表 员工期权 高配 超强团队 80/90多 精英team 强力的培训体系 高端职位 优秀实习环境 ,上海,https://www.shixiseng.com/intern/inn_nf6bywxgdfer?pcm=pc_SearchList
前端实习生," 任职要求 1、对web有浓厚的兴趣，并有打算从事该行业的意向； 2、有一定的逻辑思维,条理性强，喜欢从事IT技术类工作； 3、有团队精神，愿意虚心学习，能够协助工程师完成项目开发工作； 4、计算机相关专业应届毕业生优先。 岗位职责 1、负责协助工程师进行移动端应用小程序开发（如微信小程序）； 2、服从公司的发展要求，认真学习和全面了解公司的相关情况和工作细节； 3、负责公司基本项目的开发，熟练掌握公司所应用的专业技术 ",京东,互联网 游戏 软件,"民营企业
",2000人以上, 精英多多 团队实力强 锻炼自我 专业、活力、创造 AI 技术大牛坐镇 精英 nice氛围 创新 ,北京,https://www.shixiseng.com/intern/inn_odfn9kx4gfzm?pcm=pc_SearchList
英语老师, 【公司亮点】 1、一家充满活力的创业公司，获知名投资公司千万元天使投资，知名大V站台背书； 2、公司所处行业赛道非常好，在风口之上，发展速度会非常之快；   【你日常的工作】 1、针对在线英语启蒙班及提供微信社群教学服务，做好班级社群学员的作品点评，纠音等教学服务； 2、善于在线沟通，能够及时点评用户作品，并收集学员反馈的教学问题，提升教学服务质量； 3、通过团队学习及培训提升用户上课的完课率，参课率；   【我们需要什么样的人】 1、 热爱教育事业，有爱心，耐心，责任心； 2、积极主动开展工作，服从安排，认真完成。有良好的团队意识； 3、英语听说能力强，口语发音标准； 4、有严格的时间观念，做事不拖沓； 5、普通话标准，口齿清晰； 6、有良好的沟通能力，应变能力强；   【我们提供什么样的福利】 1、定期知识培训，让大家能够更上一层楼； 2、超出行业的平均薪酬； ,波比英语,互联网 游戏 软件,"民营企业
",15-50人, 智能科技 微信公众平台 90后的舞台 ,北京,https://www.shixiseng.com/intern/inn_owhzsy8ayxfs?pcm=pc_SearchList
视频剪辑师, 【工作职责】 1、负责社交软件广告的后期剪辑、特效包装、精彩集锦等的策划、剪辑与制作； 2、有较多创新想法，能够为部门视频提出创意，具备一定的策划能力； 3、需要适当的出镜。 【任职要求】 1、 热爱互联网及视频剪辑后期，能写能拍能剪还愿意出镜优先； 2、 至少熟练使用一种基本剪辑软件（Pr、FCPX等），Ps了解基本操作，Ae会使用模板； 3、 思维活跃，执行力强，团队意识强，有一定抗压能力和良好的沟通能力； 4、 有自己的想法，足够的审美，能够以认真的态度完成工作。 ,微派网络,互联网 游戏 软件,"民营企业
",50-150人, 发展潜力大 大牛多 有成长 ,武汉,https://www.shixiseng.com/intern/inn_sbchimsspwby?pcm=pc_SearchList
英语客服实习生, 岗位职责： 1. 处理国外（东南亚）客户各种在线咨询和邮件，包括售前、售中和售后，根据咨询的种类确定处理的时效性； 2. 维护公司与客户的良好互动关系，跟踪并稽核订单处理状态； 3.指导客户进行相关操作，受理客户的建议和投诉，提升客户满意度； 4、维护公司与客户的良好互动关系。 任职资格： 1. 本科学历；CET英文6级以上，专业英语4级以上； 2. 具有“客户为先”的服务精神，一切从帮助客户，满足客户角度出发； 3. 对工作认真负责，有责任感，有进取心，心态积极，有耐心，对人热情、温暖。 4、提供公寓型宿舍（不收费，2人间） ,兰亭集势,互联网 游戏 软件,"民营企业
",2000人以上, ,,https://www.shixiseng.com/intern/inn_xpwhwtfo5qbw?pcm=pc_SearchList
病毒分析实习生, 岗位职责：进行样本分析，撰写分析报告，并完成交付的其他任务。岗位要求：1、本科及以上学历，计算机技术，信息安全专业优先；2、对信息安全有强烈的兴趣和爱好；3、对常见的逆向工具有了解，对病毒机制有了解。 ,安天移动安全,互联网 游戏 软件,"民营企业
",150-500人, 免费零食 班车 每天下午茶 优美环境 水果咖啡 ,武汉,https://www.shixiseng.com/intern/inn_qlvp8wqo7qsj?pcm=pc_SearchList
销售助理, （1）通过公司提供的客户名单，通过电话沟通，协助销售部门筛选目标客户，并与中大型企业负责人建立长期的客情维系；  （2）协助完成公司市场活动目标客户的邀约工作；  （3）每半年进行一次考核选拔，通过考核者，可根据个人意愿分配到各销售部(四川/湖北/湖南等…)任职大客户销售类岗位，或继续留在原部门发展； 任职资格： （1）专科及以上学历，有相关经验者可放宽学历要求；  （2）良好的沟通表达能力、学习能力，能承受一定的工作压力； 公司福利： 加入公司，你可以享受到优厚的薪资福利待遇和完善的培训发展体系： 无责任底薪(正职3800-4000元，实习期底薪3000-3300元）外加住房房补，自备机补贴)、午餐津贴、电脑补贴、绩效奖金、五险一金、商业保险（补充医疗保险、意外伤害保险）年度调薪、生日礼金、节日福利、年度体检 上班时间朝九晚六、周六日双休、法定年假、福利年假、法定节假日、带薪病假 市中心五**写字台办公，环境舒适，交通便利  健全完善的培训体系(入职培训、公司产品培训、岗位培训) ,鼎捷软件,互联网 游戏 软件,"民营企业
",2000人以上, 优厚薪资 电脑补助 ,佛山,https://www.shixiseng.com/intern/inn_f0bb26fj20m1?pcm=pc_SearchList
文案运营（高考）, 福州向海教育信息咨询有限公司招高考文案作者3名 工作内容，主要是在知乎上回答问题，以高考话题为主， 希望你： 熟悉高考考试， 是知乎的资深用户， 乐于分享心得， 有不错的文字功底。 薪酬标准： 无需坐班，每天完成一篇内容， 月薪3000，日薪100，时间灵活可选， 优秀者待遇另谈。 最好能介绍一下自己的高考分数情况， 附上知乎ID就更好喽。 ,offercoming,互联网 游戏 软件,"民营企业
",50-150人, ,福州,https://www.shixiseng.com/intern/inn_efh2tndwsr5q?pcm=pc_SearchList
新媒体编辑运营, 1、负责公司相关项目的微信公众号、淘内种草等内容的编辑和发布； 2.熟悉多平台自媒体内容，在微信、微淘、抖音、头条号、微博等平台，收集整理项目相关的素材&semi 3.能独立完成项目的文案工作、活动策划和完成公司交给的其他任务。 任职要求： 1.大专及以上学历，新闻、中文或相关专业毕业； 2.行业相关工作经验（简历需提交作品），有一定文字功底，富有创意和激情，思维活跃，责任心强； 3.热爱新媒体工作，对互联网、微博、微信、抖音、微淘等平台较为熟悉，熟练掌握网络编辑相关软件，并具备一定的互联网营销技巧； 4.具有良好的沟通协调能力和团队合作能力； 5.具有天马行空的艺术创意，同时又有精益求精的严谨精神；思维敏捷、有责任、有担当、能承受高强度的工作压力，愿意同公司团队共成长。 ,润氏电商,互联网 游戏 软件,"民营企业
",150-500人, 公司内部轮岗 ,湖北/武汉,https://www.shixiseng.com/intern/inn_qlj3atjkfstu?pcm=pc_SearchList
实习数据分析师, 如果你，熟练掌握EXCEL、SQL、PPT； 如果你，拥有良好的沟通表达能力； 如果你，所学专业是数学、统计、经济学、商业分析、运筹学、管理学、信息科学或其他专业； 如果你对行为分析感兴趣，喜欢从数据中发现规律，想踏入大数据的门槛，那就加入数据分析师的行列吧！ ,阿里巴巴,互联网 游戏 软件,"民营企业
",2000人以上, 国际平台 用心学到很多 福利好 广阔的平台 有发展 能学习 靠谱 学习平台多 在梦想 ,杭州,https://www.shixiseng.com/intern/inn_205nkczxweri?pcm=pc_SearchList
渠道销售实习生, 工作职责：1、负责分销客户的开发和拓展，达成销售目标 2、确认客户需求，进行跟进和维护 3、及时反馈销售中出现的产品问题，加强和产品专员的沟通，提高订单转化率 4、及时跟踪处理客户日常订单变更需求 任职资格：1、 本科及以上学历，专业不限 2、 勇于开拓，做事积极主动，思路清晰，独立工作能力强，能够承受较大工作压力 3、 优秀的人际协调能力，沟通能力 ,途牛旅游网,互联网 游戏 软件,"民营企业
",2000人以上, 不打杂！ 有培训有提升 人性管理 内部培训 ,南京,https://www.shixiseng.com/intern/inn_vxigxhutnuxk?pcm=pc_SearchList
英语售后实习," Responsibility: • Customer Relation Management Cooperate with the sales and technical team to perform the customer requests Maintain the customer relationship via email or phone • Customer Communication Performed as the POC between Sales Team and Technical/Product Team Responsible for replying the customers’ emails after the accounts enter the maintaining period • Quality Ensurance Implement quality check on the deliverables to the customers Cooperate with Product team and Technical Team on resolving the issues found during QA ________________________________________ Requirement: • Good command of Business English listening, speaking and writing is a must • Strong at logical thinking and communication • Flexibility and the ability to deal with ambiguous situations • Ability to fulfill time-critical tasks on time, keep to schedules and deadlines 表现优异者，实习期过后可以转正。 ",人人网,互联网 游戏 软件,"民营企业
",2000人以上, 可留用 奖励多样 福利待遇好 正式员工名额 优秀导师 团队出游 乐趣多多 管理规范 轻松自由 学到东西 ,武汉,https://www.shixiseng.com/intern/inn_jidckx1twx63?pcm=pc_SearchList
法语标注实习生, 项目背景：参与人工智能数据处理项目 工作地点：不限 工作要求：能熟练听写对应语言，法语专业大三及以上最佳 工作内容：检查语音识别的准确性。 工作时间：线上工作，一天在线时间需要在4小时及以上 入职时间：即刻入职 实习时间：法语2个月 工作待遇：100-200元天（按量计酬，多劳多得，具体面谈），工作负责，可提供实习证明 招聘流程：投递简历——人事初筛——部门复核（线上测试）——录用入职 ,独角鲸翻译工作室,互联网 游戏 软件,"民营企业
",少于15人, soho办公 自由 资深导师 开放创新 培训 很好的学习成长氛围 ,武汉,https://www.shixiseng.com/intern/inn_nspoaqzipugq?pcm=pc_SearchList
腾讯线上活动策划实习生（偏营销）, 【岗位职责】 1、协助完成活动策划和运营，包括活动创意、方案撰写、页面设计策划和跟进上线等。 2、协调可利用资源，能够制作原型图及对接设计，具有一定审美 3、有效地进行用户洞察挖掘，调研市场运营活动情况并分析 4、能够针对目前app制定完善新用户导入和留存体系 【任职要求】 1.有线上教育经验，营销策划经验，互联网经验优先 2.具有创新思维，脑洞大爱创新，性格活跃同学优先 3.有较好的方案策划能力及沟通能力，认真负责沟通无障碍 4.熟练使用各种互联网工具，学习能力强 5.目标导向思维，工作细致责任心强 6.欢迎有意思的你加入我们！ 【你将获得】 1. 入职鹅厂，实习满4个月提供腾讯官方实习证明； 2. 薪酬127/天，免费班车、无限咖啡饮料，鹅厂文化等你体验； 3. 近距离接触互联网大咖，只要肯学习，短时间内快速成长； ,腾讯,互联网 游戏 软件,"民营企业
",2000人以上, 平台起点高 高端品牌 互联网 产品 ,深圳,https://www.shixiseng.com/intern/inn_vdagwnkvse7s?pcm=pc_SearchList
校园合伙人, 【工作内容】： 1.通过各种渠道宣传公司线上平台的商品； 2.负责本校的市场推广，利用校内线上线下资源进行宣传推广、组织活动等； 3.组建运营团队，搭建并运营本校互动交流社群。 【工作形式】： 1、关注“致与优选”订阅号，并申请成为合伙人； 2、工作时间自由，可通过手机开展，不占用过多时间； 3、公司可支持线下营销活动及宣传资源支持。 【任职要求】： 1. 在校大学生优先，诚实敬业，工作积极，主动，热情，责任感强，团队合作能力； 2. 有良好的销售意识，沟通能力强，思路清晰，擅长销售业务； 3. 普通话标准，较强的表达能力，思维敏捷，气质佳； 4. 自我管理和工作计划性强，有很好的职业道德。 【福利】： 1.表现优异者，可以获得优秀校园合伙人证书及实习证明； 2.无底薪+高额提成，能者多得； 3.销售能力强者，参与公司销售目标及方案制定，并参与公司销售分成； 4.参与平台的信息化建设及优化。 【工作地点】： 不限 【公司简介】： 上海晓耀信息技术有限公司成立于2012年，是一家以技术研发为核心的信息科技公司。 2018年公司自主研发了“致与优选”电商平台，平台依托于微信，以人人都可以使用高端电子产品为目标。 【平台理念】： “致与优选”平台致力于打造开放的电商品台模式，人人都可以参与平台的 信息化建设及销售方案的制定，给予在校大学生步入社会前的历练机会。诚邀有志的学子一起共创美好的明天。 ,晓耀信息,互联网 游戏 软件,"民营企业
",少于15人, 有大神 App达人 帮助学生成长 成长指导 薪资无上限 成长快速 良好团队氛围 创业交流 ,上海,https://www.shixiseng.com/intern/inn_p1ezt993ulrd?pcm=pc_SearchList
